ID_Match;League;Year;Season;Type;blueTeamTag;bResult;rResult;redTeamTag;gamelength;blueTop;blueTopChamp;blueJungle;blueJungleChamp;blueMiddle;blueMiddleChamp;blueADC;blueADCChamp;blueSupport;blueSupportChamp;redTop;redTopChamp;redJungle;redJungleChamp;redMiddle;redMiddleChamp;redADC;redADCChamp;redSupport;redSupportChamp
4221;CBLoL;2016;Summer;Playoffs;RED;1;0;BGG;44;beansu;Trundle;YoDa SL;Elise;Brucer;Viktor;SacyR;Sivir;Dioud;Thresh;Ranger;Fiora;Tierwulf VPP;RekSai;Rakin VPP;Leblanc;Luskka;Ezreal;RedBert VPP;Bard
4222;CBLoL;2016;Summer;Playoffs;RED;1;0;BGG;62;beansu;Trundle;YoDa SL;Elise;Brucer;Viktor;SacyR;Sivir;Dioud;Thresh;Ranger;Gnar;Tierwulf VPP;Gragas;Rakin VPP;Ziggs;Luskka;Ezreal;RedBert VPP;Bard
4223;CBLoL;2016;Summer;Playoffs;VFK;0;1;CNB;36;Robo;Malphite;Nappon;RekSai;takeshi;Lissandra;esA;Twitch;Baiano;Alistar;LEP;Irelia;Minerva;Gragas;tinowns;Azir;pbO;Jhin;Wos;Bard
4224;CBLoL;2016;Summer;Playoffs;VFK;1;0;CNB;52;Robo;Maokai;Nappon;RekSai;takeshi;Ryze;esA;Jhin;Baiano;Alistar;LEP;Irelia;Minerva;Gragas;tinowns;TwistedFate;pbO;Lucian;Wos;Braum
4225;CBLoL;2016;Summer;Playoffs;VFK;0;1;CNB;30;Robo;Swain;Nappon;RekSai;takeshi;Lissandra;esA;Lucian;Baiano;Braum;LEP;Shen;Minerva;Kindred;tinowns;Azir;pbO;Jhin;Wos;Alistar
4226;CBLoL;2016;Summer;Playoffs;CNB;1;0;VFK;35;LEP;Irelia;Minerva;RekSai;tinowns;Swain;pbO;Jhin;Wos;Zyra;Robo;Malphite;Nappon;Gragas;takeshi;Vladimir;esA;Ezreal;Baiano;Alistar
4227;CBLoL;2016;Summer;Playoffs;ITZ;1;0;PNG;39;Yang;Irelia;Revolta;Nidalee;tockers;Swain;micaO;Ashe;Jockster;Braum;Mylon;Shen;SirT;RekSai;Kami;Anivia;TaeYeon;Jhin;Ziriguidun;Alistar
4228;CBLoL;2016;Summer;Playoffs;ITZ;1;0;PNG;33;Yang;Irelia;Revolta;Gragas;tockers;Vladimir;micaO;Jhin;Jockster;Thresh;Mylon;Rumble;SirT;RekSai;Kami;Swain;TaeYeon;Lucian;Ziriguidun;Nami
4229;CBLoL;2016;Summer;Playoffs;PNG;1;0;ITZ;52;Mylon;Shen;SirT;Hecarim;Kami;Viktor;TaeYeon;Jhin;Ziriguidun;Karma;Yang;Gnar;Revolta;RekSai;tockers;AurelionSol;micaO;Ezreal;Jockster;Braum
4230;CBLoL;2016;Summer;Playoffs;PNG;1;0;ITZ;50;Mylon;Gnar;SirT;Olaf;Kami;Viktor;TaeYeon;Jhin;Ziriguidun;Karma;Yang;Shen;Revolta;RekSai;tockers;Azir;micaO;Ashe;Jockster;Nami
4231;CBLoL;2016;Summer;Playoffs;ITZ;1;0;PNG;31;Yang;Trundle;Revolta;Gragas;tockers;Viktor;micaO;Lucian;Jockster;Bard;Mylon;Shen;SirT;Hecarim;Kami;Lulu;TaeYeon;Twitch;Ziriguidun;Braum
4232;CBLoL;2016;Summer;Playoffs;ITZ;1;0;CNB;38;Yang;Trundle;Revolta;Nidalee;tockers;Vladimir;micaO;Lucian;Jockster;Bard;LEP;Shen;Minerva;Gragas;tinowns;Anivia;pbO;Ashe;Wos;Braum
4233;CBLoL;2016;Summer;Playoffs;ITZ;0;1;CNB;32;Yang;Irelia;Revolta;Graves;tockers;Swain;micaO;Lucian;Jockster;Braum;LEP;Trundle;Minerva;Gragas;tinowns;Taliyah;pbO;Sivir;Wos;Zyra
4234;CBLoL;2016;Summer;Playoffs;CNB;0;1;ITZ;46;LEP;Jax;Minerva;RekSai;tinowns;Viktor;pbO;Sivir;Wos;Braum;Yang;Trundle;Revolta;Gragas;tockers;Azir;micaO;Ashe;Jockster;Karma
4235;CBLoL;2016;Summer;Playoffs;ITZ;1;0;CNB;43;Yang;Gnar;Revolta;RekSai;tockers;Azir;micaO;Ashe;Jockster;Karma;LEP;Trundle;Minerva;Gragas;tinowns;Zilean;pbO;Jinx;Wos;Morgana
4236;CBLoL;2017;Spring;Season;KST;0;1;PNG;40;Yang;Sion;Revolta;LeeSin;takeshi;Syndra;esA;Ashe;Ziriguidun;Zyra;Mylon;Poppy;SirT;RekSai;Kami;Ekko;Matsukaze;Ezreal;Loop;Karma
4237;CBLoL;2017;Spring;Season;PNG;1;0;KST;49;Mylon;Maokai;SirT;LeeSin;Kami;Xerath;Matsukaze;Jhin;Loop;MissFortune;Yang;Rumble;Revolta;Khazix;takeshi;Cassiopeia;esA;Varus;Ziriguidun;Zyra
4238;CBLoL;2017;Spring;Season;ITZ;1;0;CNB;32;ayel;Illaoi;Turtle;LeeSin;Envy;Cassiopeia;micaO;Ashe;Jockster;Zyra;Lep;Maokai;Minerva;Elise;Tinowns;Jayce;pbO;Ziggs;Woswos;Karma
4239;CBLoL;2017;Spring;Season;CNB;1;0;ITZ;32;Lep;Camille;Minerva;Elise;Tinowns;Syndra;pbO;Ezreal;Woswos;Karma;ayel;Akali;Turtle;RekSai;Envy;Ekko;micaO;Ashe;Jockster;Malzahar
4240;CBLoL;2017;Spring;Season;OPK;0;1;KBM;54;Aoshi;Poppy;Ranger;LeeSin;dyNquedo;Orianna;LUSKKA;Ashe;BocaJunior;Malzahar;Zantins;Maokai;Danagorn;RekSai;Vash;Corki;TheFoxz;Jhin;Riyev;MissFortune
4241;CBLoL;2017;Spring;Season;KBM;1;0;OPK;36;Zantins;Singed;Danagorn;Khazix;Vash;Jayce;TheFoxz;Ziggs;Riyev;Malzahar;Aoshi;Maokai;Ranger;LeeSin;dyNquedo;Viktor;LUSKKA;Jhin;BocaJunior;Karma
4242;CBLoL;2017;Spring;Season;REM;0;1;RED;58;Thulz;Shen;4LaN;Rengar;Evrot;Syndra;Sarkis;Varus;Cabuloso;Nami;Robo;Poppy;Nappon;Khazix;tockers;Ryze;brTT RX;Ashe;Dioud;Karma
4243;CBLoL;2017;Spring;Season;RED;1;0;REM;29;Robo;Maokai;Nappon;Khazix;tockers;Corki;brTT RX;Jhin;Dioud;Karma;Thulz;Nautilus;4LaN;Nocturne;Evrot;Viktor;Sarkis;Ashe;Cabuloso;Zyra
4244;CBLoL;2017;Spring;Season;RED;1;0;ITZ;33;Robo;Maokai;Nappon;Khazix;tockers;Cassiopeia;brTT RX;Ezreal;Dioud;Karma;ayel;Poppy;Turtle;LeeSin;Envy;Syndra;micaO;Varus;Jockster;Thresh
4245;CBLoL;2017;Spring;Season;ITZ;0;1;RED;28;ayel;Fiora;Turtle;LeeSin;Envy;Cassiopeia;micaO;Ashe;Jockster;Malzahar;Robo;Maokai;Nappon;Khazix;tockers;Orianna;brTT RX;Ezreal;Dioud;Karma
4246;CBLoL;2017;Spring;Season;REM;0;1;KST;40;Thulz;Nautilus;4LaN;LeeSin;Evrot;Orianna;Sarkis;Varus;Cabuloso;MissFortune;Yang;Jayce;Revolta;Elise;takeshi;Ekko;esA;Ashe;Ziriguidun;Malzahar
4247;CBLoL;2017;Spring;Season;KST;0;1;REM;35;Yang;Shen;Revolta;Khazix;takeshi;Cassiopeia;esA;Ezreal;Ziriguidun;Zyra;Thulz;Nautilus;4LaN;Ivern;Evrot;Viktor;Sarkis;Varus;Cabuloso;Karma
4248;CBLoL;2017;Spring;Season;KBM;0;1;CNB;35;Zantins;Shen;Danagorn;Khazix;Vash;Fizz;TheFoxz;Varus;Riyev;Malzahar;Lep;Maokai;Minerva;RekSai;Tinowns;Syndra;pbO;Jhin;Woswos;Bard
4249;CBLoL;2017;Spring;Season;CNB;1;0;KBM;45;Lep;Maokai;Minerva;Graves;Tinowns;Syndra;pbO;Jhin;Woswos;Malzahar;Zantins;Nautilus;Danagorn;RekSai;Vash;Jayce;TheFoxz;Ziggs;Riyev;MissFortune
4250;CBLoL;2017;Spring;Season;OPK;1;0;PNG;63;Aoshi;Nautilus;Ranger;RekSai;dyNquedo;Orianna;LUSKKA;Ezreal;BocaJunior;Malzahar;Mylon;Shen;SirT;LeeSin;Kami;Ekko;Matsukaze;Ashe;Loop;Zyra
4251;CBLoL;2017;Spring;Season;PNG;1;0;OPK;28;Mylon;Camille;Tay;Elise;Kami;Katarina;Matsukaze;Jhin;Loop;Zyra;Aoshi;Fiora;Ranger;Khazix;dyNquedo;Cassiopeia;LUSKKA;Ziggs;BocaJunior;Karma
4252;CBLoL;2017;Spring;Season;CNB;0;1;PNG;44;Lep;Maokai;Minerva;Graves;Tinowns;Corki;pbO;Varus;Woswos;Zyra;Mylon;Shen;SirT;Olaf;Kami;Karma;Matsukaze;Ashe;Loop;MissFortune
4253;CBLoL;2017;Spring;Season;PNG;1;0;CNB;48;Mylon;Maokai;SirT;Ivern;Kami;Ryze;Matsukaze;Varus;Loop;Zyra;Lep;Jayce;Minerva;RekSai;Tinowns;Orianna;pbO;Jhin;Woswos;Karma
4254;CBLoL;2017;Spring;Season;RED;1;0;KBM;46;Robo;Renekton;Nappon;Olaf;tockers;Malzahar;brTT RX;Jhin;Dioud;Karma;Zantins;Poppy;Danagorn;Elise;Vash;Ryze;TheFoxz;Ashe;Riyev;Zyra
4255;CBLoL;2017;Spring;Season;KBM;0;1;RED;39;Zantins;Maokai;Danagorn;RekSai;Vash;Corki;TheFoxz;Varus;Riyev;Malzahar;Robo;Jayce;Nappon;Elise;tockers;Cassiopeia;brTT RX;Ezreal;Dioud;Lulu
4256;CBLoL;2017;Spring;Season;REM;0;1;ITZ;34;Thulz;Nautilus;4LaN;Ivern;Evrot;Orianna;Sarkis;Varus;Cabuloso;Karma;ayel;Illaoi;Turtle;RekSai;Envy;Ahri;micaO;Jhin;Jockster;Janna
4257;CBLoL;2017;Spring;Season;ITZ;1;0;REM;22;ayel;Illaoi;Turtle;LeeSin;Envy;Jayce;micaO;Varus;Jockster;Malzahar;Thulz;Malphite;4LaN;Khazix;Evrot;Ryze;Sarkis;Ezreal;Cabuloso;Karma
4258;CBLoL;2017;Spring;Season;KST;1;0;OPK;57;Yang;Jayce;Revolta;Elise;takeshi;Ekko;esA;Varus;Ziriguidun;Karma;Aoshi;Maokai;Ranger;LeeSin;dyNquedo;Viktor;LUSKKA;Jhin;BocaJunior;Malzahar
4259;CBLoL;2017;Spring;Season;OPK;0;1;KST;41;Aoshi;Fiora;Ranger;RekSai;dyNquedo;Viktor;LUSKKA;Varus;BocaJunior;Zyra;Yang;Maokai;Revolta;Olaf;takeshi;Syndra;esA;Ashe;Ziriguidun;Karma
4260;CBLoL;2017;Spring;Season;OPK;1;0;REM;35;Aoshi;Poppy;Ranger;RekSai;dyNquedo;Syndra;LUSKKA;Varus;BocaJunior;Malzahar;Thulz;Jayce;4LaN;Ivern;Evrot;Ekko;Sarkis;Ashe;Cabuloso;MissFortune
4261;CBLoL;2017;Spring;Season;REM;0;1;OPK;42;Thulz;Shen;4LaN;RekSai;Evrot;Orianna;Sarkis;Sivir;Cabuloso;Zyra;Aoshi;Maokai;Ranger;LeeSin;dyNquedo;Cassiopeia;LUSKKA;Ezreal;BocaJunior;Karma
4262;CBLoL;2017;Spring;Season;RED;1;0;CNB;41;Robo;Shen;Nappon;Olaf;tockers;Cassiopeia;brTT RX;Varus;Dioud;Zyra;Lep;Maokai;Minerva;Ivern;Tinowns;Azir;pbO;Caitlyn;Woswos;TahmKench
4263;CBLoL;2017;Spring;Season;KST;1;0;KBM;40;Yang;Shen;Revolta;Ivern;takeshi;Ryze;esA;Varus;Ziriguidun;Malzahar;Zantins;Gangplank;Danagorn;Khazix;Vash;Corki;TheFoxz;Jhin;Riyev;MissFortune
4264;CBLoL;2017;Spring;Season;KBM;0;1;KST;50;Zantins;Maokai;Danagorn;Khazix;Vash;Orianna;TheFoxz;Ezreal;Riyev;Malzahar;Yang;Shen;Revolta;Olaf;takeshi;Ryze;esA;Varus;Ziriguidun;Karma
4265;CBLoL;2017;Spring;Season;ITZ;1;0;PNG;32;Ayel;Maokai;Turtle;Rengar;Envy;Jayce;micaO;Jhin;Jockster;Malzahar;Mylon;Shen;SirT;Graves;Kami;Corki;Matsukaze;Varus;Loop;Zyra
4266;CBLoL;2017;Spring;Season;PNG;0;1;ITZ;35;Mylon;Shen;SirT;Ivern;Kami;Corki;Matsukaze;Varus;Loop;MissFortune;Ayel;Gangplank;Turtle;Khazix;Envy;Syndra;micaO;Jhin;Jockster;Malzahar
4267;CBLoL;2017;Spring;Season;ITZ;1;0;KST;32;Ayel;Darius;Turtle;Rengar;Envy;Zed;micaO;Ashe;Jockster;Karma;Yang;Maokai;Revolta;Khazix;takeshi;Leblanc;esA;Jhin;Ziriguidun;Lulu
4268;CBLoL;2017;Spring;Season;KST;0;1;ITZ;29;Yang;Kennen;Revolta;Rengar;takeshi;Ryze;esA;Lucian;Ziriguidun;Braum;Ayel;Zed;Turtle;RekSai;Envy;Jayce;micaO;Jhin;Jockster;Zyra
4269;CBLoL;2017;Spring;Season;CNB;1;0;REM;53;Lep;Maokai;Minerva;Graves;Tinowns;Jayce;pbO;Ezreal;Woswos;Karma;Thulz;Nautilus;4LaN;RekSai;Evrot;Syndra;Sarkis;Jhin;Cabuloso;Thresh
4270;CBLoL;2017;Spring;Season;REM;1;0;CNB;51;Thulz;Poppy;4LaN;Graves;Evrot;Ryze;Sarkis;Jhin;Cabuloso;Nami;Lep;Camille;Minerva;Rengar;Tinowns;Taliyah;pbO;Ezreal;Woswos;Karma
4271;CBLoL;2017;Spring;Season;OPK;0;1;RED;31;Aoshi;Swain;Ranger;Graves;dyNquedo;Cassiopeia;LUSKKA;Ezreal;BocaJunior;Malzahar;Robo;Shen;Nappon;Rengar;tockers;Syndra;brTT RX;Ashe;Dioud;MissFortune
4272;CBLoL;2017;Spring;Season;RED;1;0;OPK;24;Robo;Maokai;Nappon;Khazix;tockers;AurelionSol;brTT RX;Varus;Dioud;Karma;Aoshi;Renekton;Ranger;Rengar;dyNquedo;Ryze;LUSKKA;Caitlyn;BocaJunior;Nautilus
4273;CBLoL;2017;Spring;Season;PNG;1;0;KBM;47;Mylon;Rumble;SirT;RekSai;Kami;Camille;Matsukaze;Jhin;Loop;Karma;Zantins;Nautilus;Danagorn;Graves;Vash;Corki;TheFoxz;Varus;Riyev;Zyra
4274;CBLoL;2017;Spring;Season;KBM;0;1;PNG;33;Zantins;Rumble;Danagorn;Rengar;Vash;Orianna;TheFoxz;Jhin;Riyev;Karma;Mylon;Maokai;SirT;Khazix;Rakin;Ryze;Matsukaze;Varus;Loop;Thresh
4275;CBLoL;2017;Spring;Season;PNG;1;0;RED;36;Mylon;Rumble;SirT;Rengar;Kami;AurelionSol;Matsukaze;Varus;Loop;Thresh;Robo;Renekton;Nappon;Graves;tockers;Corki;brTT RX;Sivir;Dioud;Karma
4276;CBLoL;2017;Spring;Season;RED;1;0;PNG;50;Robo;Ekko;Nappon;Rengar;tockers;Syndra;brTT RX;Ziggs;Dioud;TahmKench;Mylon;Rumble;SirT;Graves;Kami;Ahri;Matsukaze;Ashe;Loop;Karma
4277;CBLoL;2017;Spring;Season;ITZ;1;0;OPK;34;Ayel;Nautilus;Turtle;Elise;Envy;Ahri;micaO;Varus;Jockster;Thresh;Aoshi;Poppy;Ranger;Khazix;dyNquedo;Syndra;LUSKKA;Sivir;BocaJunior;Karma
4278;CBLoL;2017;Spring;Season;OPK;0;1;ITZ;36;Aoshi;Nautilus;Ranger;Rumble;dyNquedo;Jayce;LUSKKA;Jhin;BocaJunior;TahmKench;Ayel;Yorick;Turtle;Khazix;Envy;Syndra;micaO;Ashe;Jockster;Malzahar
4279;CBLoL;2017;Spring;Season;KBM;0;1;REM;37;Zantins;Fiora;Danagorn;Elise;Titan;Cassiopeia;TheFoxz;Ashe;Riyev;Karma;Thulz;Renekton;4LaN;Graves;Evrot;Syndra;Sarkis;Jhin;Cabuloso;Nautilus
4280;CBLoL;2017;Spring;Season;REM;0;1;KBM;34;Thulz;Jayce;4LaN;Elise;Evrot;Ekko;Sarkis;Ashe;Cabuloso;Thresh;Zantins;Irelia;Danagorn;Graves;Titan;Syndra;TheFoxz;Tristana;Riyev;Karma
4281;CBLoL;2017;Spring;Season;CNB;0;1;KST;47;Lep;Rumble;Minerva;RekSai;Tinowns;Taliyah;pbO;Jhin;Woswos;Zyra;Yang;Renekton;Revolta;Khazix;takeshi;Ekko;esA;Sivir;Ziriguidun;TahmKench
4282;CBLoL;2017;Spring;Season;KST;0;1;CNB;47;Yang;Renekton;Revolta;Khazix;takeshi;Cassiopeia;esA;Sivir;Ziriguidun;Nami;Lep;Fiora;Minerva;RekSai;Tinowns;Ryze;pbO;Jhin;Woswos;Karma
4283;CBLoL;2017;Spring;Season;KBM;0;1;ITZ;23;Zantins;Fiora;Danagorn;Graves;Titan;Ahri;TheFoxz;Jhin;Riyev;Karma;Ayel;Nautilus;Turtle;Khazix;Envy;Jayce;micaO;Ashe;Jockster;Lulu
4284;CBLoL;2017;Spring;Season;ITZ;1;0;KBM;31;Ayel;Camille;Turtle;LeeSin;Envy;Syndra;micaO;Ashe;Jockster;Malzahar;Zantins;Gragas;Danagorn;Rengar;Titan;Orianna;TheFoxz;KogMaw;Riyev;Lulu
4285;CBLoL;2017;Spring;Season;CNB;1;0;OPK;47;Lep;Nautilus;Yampi;Khazix;Tinowns;Jayce;pbO;Jhin;Woswos;Lulu;Aoshi;Gragas;Ranger;Graves;dyNquedo;Syndra;LUSKKA;Ashe;BocaJunior;Zyra
4286;CBLoL;2017;Spring;Season;OPK;1;0;CNB;33;Aoshi;Poppy;Ranger;Gragas;dyNquedo;Cassiopeia;LUSKKA;Ashe;BocaJunior;Karma;Lep;Nautilus;Yampi;Khazix;Tinowns;Ryze;pbO;Ezreal;Woswos;Lulu
4287;CBLoL;2017;Spring;Season;PNG;1;0;REM;57;Mylon;Nautilus;SirT;Rengar;Kami;Jayce;Matsukaze;Ezreal;Loop;Karma;Thulz;Poppy;4LaN;Khazix;Evrot;Ahri;Sarkis;Jhin;Cabuloso;Malzahar
4288;CBLoL;2017;Spring;Season;REM;0;1;PNG;30;Thulz;Nautilus;4LaN;Khazix;Evrot;Cassiopeia;Sarkis;Ashe;Cabuloso;Karma;Mylon;Gragas;Tay;Elise;Rakin;Zilean;Matsukaze;Jhin;Loop;Lulu
4289;CBLoL;2017;Spring;Season;KST;1;0;RED;40;Yang;Renekton;Revolta;Rengar;takeshi;Ahri;esA;Ezreal;Ziriguidun;Zyra;Robo;Rumble;Nappon;Ivern;tockers;Ryze;brTT RX;Caitlyn;Dioud;Lulu
4290;CBLoL;2017;Spring;Season;RED;0;1;KST;71;Robo;Rumble;Nappon;Khazix;tockers;Zilean;brTT RX;Ezreal;Dioud;Nami;Yang;Gnar;Revolta;Elise;takeshi;Orianna;esA;Ashe;Ziriguidun;Lulu
4291;CBLoL;2017;Spring;Playoffs;KST;1;0;ITZ;37;Yang;Gragas;Revolta;Graves;takeshi;Ahri;esA;Varus;Ziriguidun;Karma;Ayel;Maokai;Turtle;LeeSin;Envy;Jayce;micaO;Jhin;Jockster;Thresh
4292;CBLoL;2017;Spring;Playoffs;ITZ;0;1;KST;52;Ayel;Nautilus;Turtle;LeeSin;Envy;Orianna;micaO;Ezreal;Jockster;Zyra;Yang;Renekton;Revolta;Elise;takeshi;Syndra;esA;Jhin;Ziriguidun;Malzahar
4293;CBLoL;2017;Spring;Playoffs;KST;0;1;ITZ;45;Yang;Gragas;Revolta;Khazix;takeshi;Orianna;esA;Varus;Ziriguidun;Karma;Ayel;Fiora;Turtle;LeeSin;Envy;Jayce;micaO;Jhin;Jockster;Thresh
4294;CBLoL;2017;Spring;Playoffs;ITZ;0;1;KST;29;Ayel;Nautilus;Turtle;Ivern;Envy;Ahri;micaO;KogMaw;Jockster;Malzahar;Yang;Maokai;Revolta;LeeSin;takeshi;Syndra;esA;Caitlyn;Ziriguidun;Zyra
4295;CBLoL;2017;Spring;Playoffs;PNG;0;1;RED;34;Mylon;Maokai;SirT;LeeSin;Kami;Orianna;Matsukaze;Jhin;Loop;TahmKench;Robo;Shen;Nappon;Khazix;YoDa SL;Ahri;brTT RX;Ashe;Dioud;Malzahar
4296;CBLoL;2017;Spring;Playoffs;PNG;1;0;RED;32;Mylon;Nautilus;SirT;Rengar;Kami;Ekko;Matsukaze;Varus;Loop;Lulu;Robo;Maokai;Nappon;Khazix;YoDa SL;Leblanc;brTT RX;Caitlyn;Dioud;Karma
4297;CBLoL;2017;Spring;Playoffs;PNG;0;1;RED;34;Mylon;Poppy;SirT;Elise;Kami;Katarina;Matsukaze;Ezreal;Loop;Lulu;Robo;Gragas;Nappon;Khazix;YoDa SL;Kassadin;brTT RX;Ashe;Dioud;Thresh
4298;CBLoL;2017;Spring;Playoffs;RED;1;0;PNG;35;Robo;Shen;Nappon;Khazix;YoDa SL;Ahri;brTT RX;Ashe;Dioud;Nami;Mylon;Renekton;SirT;Rengar;Kami;Cassiopeia;Matsukaze;Jhin;Loop;Karma
4299;CBLoL;2017;Spring;Playoffs;KST;0;1;RED;39;Yang;Maokai;Revolta;Olaf;takeshi;Orianna;esA;Ashe;Ziriguidun;Karma;Robo;Nautilus;Nappon;Elise;YoDa SL;Ahri;brTT RX;KogMaw;Dioud;Lulu
4300;CBLoL;2017;Spring;Playoffs;KST;0;1;RED;36;Yang;Rumble;Revolta;LeeSin;takeshi;Leblanc;esA;Ashe;Ziriguidun;Karma;Robo;Fizz;Nappon;Khazix;tockers;Cassiopeia;Sacy;Lucian;Dioud;Thresh
4301;CBLoL;2017;Spring;Playoffs;KST;0;1;RED;40;Yang;Gragas;Revolta;LeeSin;takeshi;Ekko;esA;Caitlyn;Ziriguidun;Lulu;Robo;Maokai;Nappon;Elise;tockers;Syndra;Sacy;Varus;Dioud;Thresh
4302;CBLoL;2017;Summer;Season;RED;1;0;PNG;42;Robo;Gragas;Nappon;Zac;tockers;Syndra;brTT RX;Jinx;Dioud;TahmKench;Mylon;Kennen;Tay;Nidalee;Kami;Vladimir;Matsukaze;Caitlyn;Loop;Galio
4303;CBLoL;2017;Summer;Season;PNG;0;1;RED;34;Mylon;Kennen;Tay;Elise;Kami;Ahri;Matsukaze;Ashe;Loop;Thresh;Robo;Galio;Nappon;LeeSin;tockers;Orianna;Sacy;Xayah;Dioud;Rakan
4304;CBLoL;2017;Summer;Season;TSW;0;1;PRG;26;b4dd;Galio;Ferchu;Ivern;Krastyel;Cassiopeia;DudsTheBoy;Varus;Ceos;Karma;SkyBart;Rumble;Ranger;LeeSin;Goku;Leblanc;LUSKKA;Twitch;Professor;Thresh
4305;CBLoL;2017;Summer;Season;PRG;1;0;TSW;31;SkyBart;Rumble;Zuao;Zac;Goku;Leblanc;LUSKKA;Lucian;Professor;Braum;b4dd;Renekton;Danagorn;LeeSin;Krastyel;Galio;Theusma;Twitch;Ceos;TahmKench
4306;CBLoL;2017;Summer;Season;CNB;0;1;ITZ;56;Lep;Renekton;Minerva;Ivern;tinowns;Ahri;pbO;Caitlyn;Wos;Karma;Ayel;Poppy;Turtle;LeeSin;Envy;Orianna;micaO;Xayah;Jockster;Rakan
4307;CBLoL;2017;Summer;Season;ITZ;1;0;CNB;48;Ayel;Galio;Shini;Khazix;Envy;Cassiopeia;micaO;Xayah;Jockster;Lulu;Lep;Shen;Minerva;Ivern;tinowns;Leblanc;pbO;Ezreal;Wos;Karma
4308;CBLoL;2017;Summer;Season;ONE;1;0;KST;46;VVvert;Sejuani;4LaN;Olaf;Brucer;Orianna;Absolut;Lucian;RedBert;Lulu;Yang;Galio;Revolta;Graves;takeshi;Syndra;esA;Xayah;Ziriguidun;Thresh
4309;CBLoL;2017;Summer;Season;KST;0;1;ONE;31;Yang;Shen;Revolta;Zac;takeshi;Cassiopeia;esA;Caitlyn;Ziriguidun;Lulu;VVvert;Gangplank;4LaN;Olaf;Brucer;Ahri;Absolut;Lucian;RedBert;Karma
4310;CBLoL;2017;Summer;Season;KST;1;0;CNB;34;Yang;Kennen;Revolta;Graves;takeshi;Syndra;Juzinho;Lucian;esA;Rakan;Lep;Gragas;Minerva;Ivern;tinowns;Ekko;pbO;Tristana;Wos;Karma
4311;CBLoL;2017;Summer;Season;CNB;0;1;KST;40;Lep;Kennen;Minerva;Ivern;Vash;Orianna;pbO;Lucian;Wos;Braum;Yang;Rumble;Revolta;Gragas;takeshi;Taliyah;Juzinho;Ashe;esA;Rakan
4312;CBLoL;2017;Summer;Season;ITZ;0;1;ONE;39;Ayel;Darius;Shini;LeeSin;Envy;Taliyah;micaO;Xayah;Jockster;Thresh;VVvert;Rumble;4LaN;Olaf;Brucer;Orianna;Absolut;Lucian;RedBert;Braum
4313;CBLoL;2017;Summer;Season;ONE;1;0;ITZ;41;VVvert;Renekton;4LaN;Olaf;Brucer;Ahri;Absolut;Lucian;RedBert;Braum;Ayel;Poppy;Turtle;Elise;Envy;Orianna;micaO;Xayah;Jockster;Thresh
4314;CBLoL;2017;Summer;Season;TSW;0;1;PNG;29;b4dd;Gragas;Ferchu;LeeSin;Krastyel;Karma;Theusma;Xayah;Ceos;Thresh;Mylon;Renekton;Tay;Khazix;Kami;Taliyah;Matsukaze;Varus;Loop;TahmKench
4315;CBLoL;2017;Summer;Season;PNG;1;0;TSW;30;Mylon;Rumble;Tay;Khazix;Kami;Syndra;Matsukaze;Jhin;Loop;Braum;b4dd;Renekton;Ferchu;Gragas;Krastyel;Jayce;Theusma;Varus;Ceos;Thresh
4316;CBLoL;2017;Summer;Season;PRG;1;0;RED;47;SkyBart;JarvanIV;Ranger;Ivern;Goku;Syndra;LUSKKA;Caitlyn;Professor;Karma;Robo;Kled;Nappon;Khazix;tockers;Orianna;brTT RX;Varus;Rhuckz;Zyra
4317;CBLoL;2017;Summer;Season;RED;1;0;PRG;42;Robo;Shen;Nappon;Khazix;tockers;Syndra;brTT RX;Kalista;Rhuckz;Thresh;SkyBart;Rumble;Ranger;LeeSin;Goku;Orianna;LUSKKA;Caitlyn;Professor;TahmKench
4318;CBLoL;2017;Summer;Season;RED;0;1;ITZ;47;Robo;Rumble;Nappon;Zac;tockers;Syndra;Sacy;Lucian;Dioud;Braum;Ayel;Camille;Shini;Gragas;Envy;Orianna;micaO;Varus;Jockster;Shen
4319;CBLoL;2017;Summer;Season;ITZ;1;0;RED;37;Ayel;Gragas;Shini;Khazix;Envy;Syndra;micaO;Varus;Jockster;Shen;Robo;JarvanIV;Nappon;LeeSin;tockers;Orianna;brTT RX;Twitch;Dioud;Karma
4320;CBLoL;2017;Summer;Season;ONE;0;1;PRG;33;VVvert;Renekton;4LaN;Graves;Brucer;Orianna;Absolut;Lucian;RedBert;Thresh;SkyBart;JarvanIV;Zuao;Elise;Goku;Viktor;LUSKKA;Kalista;Professor;Braum
4321;CBLoL;2017;Summer;Season;PRG;1;0;ONE;32;SkyBart;Fiora;Zuao;LeeSin;Goku;Galio;LUSKKA;Kalista;Professor;Thresh;VVvert;Rumble;4LaN;Khazix;Brucer;Taliyah;Absolut;Ashe;RedBert;Braum
4322;CBLoL;2017;Summer;Season;KST;1;0;TSW;48;Yang;JarvanIV;Revolta;Khazix;takeshi;Syndra;Juzinho;Varus;esA;Trundle;b4dd;Renekton;Ferchu;Nidalee;Krastyel;Orianna;DudsTheBoy;Kalista;Ceos;Braum
4323;CBLoL;2017;Summer;Season;TSW;0;1;KST;46;b4dd;Kled;Ferchu;Gragas;Krastyel;Orianna;DudsTheBoy;Kalista;Ceos;TahmKench;Yang;JarvanIV;Revolta;Elise;takeshi;Leblanc;Juzinho;Varus;esA;Bard
